episode,reward,loss,epsilon,time
78.0,-37.51472651156652,0.00012975966092199087,0.01000000000000001,2227.6014313697815
79.0,-25.785447714665988,0.00015369680477306247,0.01000000000000001,2255.9627788066864
80.0,-36.265670640664425,0.0012937657302245498,0.01000000000000001,2284.888806581497
81.0,-30.22398614507501,0.0003816060780081898,0.01000000000000001,2313.5527987480164
82.0,-39.30360399893667,0.000537601881660521,0.01000000000000001,2342.775550842285
83.0,-37.396887732425675,0.00015111087122932076,0.01000000000000001,2371.4309990406036
84.0,-27.401947286773655,0.00016176799545064569,0.01000000000000001,2400.0131883621216
85.0,-33.292917375583244,0.00024369799939449877,0.01000000000000001,2429.1721465587616
86.0,-34.041604040557544,0.00022462847118731588,0.01000000000000001,2457.550311088562
87.0,-33.70871603695944,0.0002518698456697166,0.010000000000000009,2485.7611973285675
88.0,-41.531470925643426,0.0002823786053340882,0.010000000000000009,2514.9016060829163
89.0,-26.254845871413803,0.00012567410885822028,0.010000000000000009,2543.008789539337
90.0,-42.208794456932125,0.0008643021574243903,0.010000000000000009,2571.99693441391
91.0,-29.795492968722733,0.0004824360948987305,0.010000000000000009,2600.5079085826874
92.0,-26.87441102690174,0.00013501661305781454,0.010000000000000009,2629.0084307193756
93.0,-29.97390637657741,0.00020265980856493115,0.010000000000000009,2658.2272894382477
94.0,-35.97662729675067,0.00033045976306311786,0.010000000000000009,2686.46507191658
95.0,-35.63078287054607,0.0002558765700086951,0.010000000000000009,2715.1292939186096
96.0,-26.86489237525758,0.0002166389604099095,0.010000000000000009,2744.154223918915
97.0,-32.02192124862147,0.00034442893229424953,0.010000000000000009,2772.549620628357
98.0,-23.89889565921981,0.00033559632720425725,0.010000000000000009,2801.690262556076
99.0,-31.1167085892367,0.00013975797628518194,0.010000000000000009,2829.9941098690033
